incident_id,created_at_iso,mode,route_id,route_short_name,stops_impacted,summary_en,plain_en,zh,ar,source,source_url
801756,2025-08-21T20:08:54+10:00,,,,301714;301712,David Low Way stops closed from 14 July to mid-October due to upgrades. Use alternative stop for route 5839.,"From 14 July to mid-October, some stops on David Low Way will be closed. Use an alternative stop for route 5839.",从7月14日到10月中旬，  上的一些站点将关闭。请使用5839路线的替代站。,من 14 يوليو إلى منتصف أكتوبر، ستغلق بعض المحطات على طريق ديفيد لو واي. يرجى استخدام محطة بديلة للخط 5839.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
831076,2025-08-21T20:08:54+10:00,bus,721-4203;748-4203;TX7-4203;713-4203;738-4203;741-4203;700-4203;750-4203;742-4203;731-4203;736-4203;751-4203;759-4203;763-4203;754-4203;749-4203;747-4203;766-4203;746-4203;725-4203;740-4203;714-4203;724-4203;777-4203;752-4203;729-4203;755-4203;765-4203;727-4203;768-4203;739-4203;711-4203;723-4203;737-4203;745-4203;717-4203;705-4203;767-4203;726-4203;722-4203;710-4203;728-4203;744-4203;756-4203;716-4203;764-4203;718-4203;715-4203;760-4203;720-4203;704-4203;735-4203;719-4203;743-4203;757-4203;758-4203;712-4203;753-4203,700,,Gold Coast bus services will run to a Sunday timetable on 29 August due to the public holiday. Normal services resume on 30 August.,"On 29 August, Gold Coast buses will follow a Sunday schedule because of the public holiday. Regular services start again on 30 August.",由于公共假期，8月29日黄金海岸的公交服务将按照星期日的时间表运行。正常服务将于8月30日恢复。,ستعمل خدمات الحافلات في جولد كوست وفق جدول يوم الأحد في 29 أغسطس بسبب العطلة العامة. ستستأنف الخدمات العادية في 30 أغسطس.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
807641,2025-08-21T20:08:54+10:00,rail,SHBR-4387;SHBR-4353;BRSH-4391;CLSH-4353;BRSH-4337;SHCL-4348;SHBR-4391;SHCL-4353;BRSH-4353;CLSH-4348;CLSH-4352;CLSH-4349;SHBR-4348;SHBR-4349;SHCL-4352;SHCL-4399;SHCL-4392;CLSH-4392;SHBR-4350;SHBR-4399;BRSH-4395;SHCL-4391;BRSH-4335;CLSH-4389;CLSH-4390;CLSH-4394;R603-3039;BRSH-4390;SHBR-4392;SHBR-4394;BRSH-4399;BRSH-4388;BNDB-4394;SHCL-4387;SHCA-4395;SHBR-4390;SHCL-4394;R347-4156;BRSH-4394;BRSH-4348;R348-4156;SHCL-4350;R585-3039;SHBR-4388;CLSH-4387;CLSH-4350;BRSH-4389;SHCL-4390;R604-2410;SHSH-4395;CLSH-4395;BRSH-4392;BNSH-4394;SHCL-4395;BRSH-4349;SHBR-4335;BRSH-4350;CLSH-4391;SHCL-4388;SHCL-4349;BRSH-4387;SHBR-4337;R348-4282;SHCL-4389;BRSH-4352;CLSH-4388;CLSH-4399;SHBR-4352;SHBR-4389;SHBR-4395,BNDB,,Shorncliffe line closed from 1 to 4 September. Normal service resumes on 5 September.,Shorncliffe line is closed from 1 to 4 September. It will reopen on 5 September.,肖恩克利夫线从9月1日到4日关闭。9月5日恢复正常服务。,خط شورنكليف مغلق من 1 إلى 4 سبتمبر. الخدمة الطبيعية تستأنف في 5 سبتمبر.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
848851,2025-08-21T20:08:54+10:00,bus,602-4289,602,,7pm route 602 to Caloundra station cancelled due to staff availability.,The 7pm route 602 to Caloundra station is cancelled because there are not enough staff.,由于员工不足，晚上7点的602路到卡伦德拉车站的服务已取消。,تم إلغاء رحلة 602 إلى محطة كاوندرا في الساعة 7 مساءً بسبب عدم توفر الموظفين.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
848916,2025-08-21T20:08:54+10:00,bus,175-4158,175,,7:15pm route 175 to Garden City cancelled due to re-routing.,The 7:15pm route 175 to Garden City Shopping Centre is cancelled because of re-routing.,由于重新规划，7:15的175路前往花园城市购物中心的班次被取消。,تم إلغاء رحلة 175 إلى مركز تسوق غاردن سيتي في الساعة 7:15 مساءً بسبب إعادة التوجيه.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
846666,2025-08-21T20:08:54+10:00,bus,696-4282;694-4282;690-4282,690,,Temporary stop closures and route diversions in Woody Point and Clontarf on 28 September due to triathlon event.,"From 5am to 11am on 28 September, many stops will be closed and routes changed in Woody Point and Clontarf. Use alternative stops for routes 690, 694, and 696.",由于三项全能赛事，9月28日早上5点到11点， 和将临时关闭多个停靠站并改变路线。,بسبب حدث الثلاثي، سيتم إغلاق العديد من المحطات وتغيير الطرق في وودي بوينت وكلونتارف في 28 سبتمبر من الساعة 5 صباحًا حتى 11 صباحًا.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
840086,2025-08-21T20:08:54+10:00,rail,NAIP-4389;BRCA-4387;NASP-4349;NAIP-4350;NABR-4335;BRCA-4349;CASP-4390;BRCA-4388;CABR-4394;CASP-4349;SPCA-4389;IPNA-4391;SPCA-4348;CAIP-4390;NAIP-4390;BRNA-4349;CAIP-4399;IPCA-4389;IPNA-4394;IPCA-4353;CADB-4335;IPNA-4388;DBCA-4337;NASP-4390;CASP-4388;SPNA-4348;NABR-4350;RWCA-4349;NABR-4391;IPNA-4353;BRNA-4392;RWCA-4348;IPCA-4348;IPNA-4348;NABR-4349;IPCA-4350;CASP-4392;RWCA-4350;CAIP-4394;SPNA-4350;BRCA-4353;CABR-4335;CAIP-4389;RWCA-4391;BRCA-4390;BRCA-4350;NASP-4392;BRCA-4392;DBCA-4335;NAIP-4388;CAIP-4395;NABR-4337;NASP-4348;SPCA-4349;BRNA-4335;CARW-4391;R603-3039;NASP-4350;BNNA-4394;CAIP-4387;SPCA-4390;NASP-4389;CAIP-4391;BNCA-4394;BRNA-4389;CASP-4350;CASP-4389;IPCA-4349;NAIP-4352;CAIP-4348;NABR-4394;CARW-4399;RWNA-4349;IPCA-4392;RWNA-4391;SPNA-4391;IPCA-4394;SPCA-4391;RWCA-4390;CABR-4348;RWNA-4389;CABR-4349;SPCA-4395;RWCA-4392;IPNA-4387;CABR-4399;BRCA-4395;CARW-4389;RWNA-4390;NAIP-4353;BRCA-4337;IPCA-4388;NAIP-4395;IPNA-4352;RWCA-4389;BRCA-4389;IPCA-4399;BRNA-4337;BRNA-4348;CAIP-4392;NAIP-4348;BRCA-4394;SPNA-4395;NAIP-4394;CARW-4349;IPCA-4391;NAIP-4349;CASP-4391;BRCA-4391;R585-3039;RWNA-4350;IPNA-4349;BRNA-4350;BRNA-4391;CABR-4337;IPCA-4352;IPNA-4389;IPNA-4395;SPCA-4392;SPNA-4390;IPNA-4390;NAIP-4387;BRCA-4348;CABR-4392;CAIP-4349;IPCA-4390;CABR-4350;CARW-4390;RWCA-4399;NASP-4391;SPCA-4350;IPCA-4395;BRCA-4335;BRCA-4399;CASP-4399;NABR-4392;NABR-4389;CASP-4348;NAIP-4391;CAIP-4350;NABR-4348;BRNA-4390;CAIP-4352;RWNA-4392;CARW-4392;SPNA-4389;SPCA-4388;SHCA-4395;SPNA-4349;CASP-4395;SPCA-4399;RWNA-4348;CARW-4348;IPNA-4392;SPNA-4392;CAIP-4353;CABR-4391;CARW-4350;NABR-4390;R604-2410;CASP-4353;SPCA-4353;BRCA-4352;CAIP-4388;SPNA-4353;CABR-4390;NAIP-4392;CABR-4389;CADB-4337;IPCA-4387;SPNA-4388;IPNA-4350,BNCA,,Lift out of service at Caboolture station for platforms 2 and 3. Assistance available via phone or SMS.,The lift at Caboolture station for platforms 2 and 3 is not working. Call 13 16 17 or text 0428 774 636 for help.,卡布尔图尔车站2号和3号月台的电梯故障。如需帮助，请拨打13 16 17或发送短信至0428 774 636。,مصعد محطة كابولتور 2 و3 خارج الخدمة. للحصول على المساعدة، اتصل بالرقم 13 16 17 أو أرسل رسالة نصية إلى 0428 774 636.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
848861,2025-08-21T20:08:54+10:00,bus,608-4289,608,,7:49pm route 608 to Caloundra station cancelled due to staff availability.,The 7:49pm route 608 to Caloundra station is cancelled because there are not enough staff.,由于员工不足，7:49的608路到卡伦德拉车站的班次被取消。,تم إلغاء رحلة 608 إلى محطة كالوندرا في الساعة 7:49 مساءً بسبب عدم توفر الموظفين.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
803221,2025-08-21T20:08:54+10:00,bus,616-4289;600-4289,600,322322,New late night trips for routes 600 and 616 from a dedicated stop on Maroochydore Road.,Routes 600 and 616 now have late night buses on Friday and Saturday from a new stop on Maroochydore Road.,600和616路的新夜间班次从路的新专用站发车。,تتوفر رحلات ليلية جديدة للخطين 600 و616 من محطة مخصصة على طريق ماروتشيدور.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
711901,2025-08-21T20:08:54+10:00,bus,555-4397;551-4397;572-4290;576-4290;561-4397;572-4397;573-4397;N555-4290;576-4397;577-4397;N555-4397;553-4290;555-4290;553-4397;575-4397,551,310941,"Rochedale station and park 'n' ride now open. Routes 551, 555, N555, 561, 573, 575, 576, 577, and P581 serve the new station.",The new Rochedale station and park 'n' ride is open. Several bus routes now stop there.,新的车站和停车换乘站现已开放。多个公交线路现在在此停靠。,تم افتتاح محطة روشديل الجديدة وموقف السيارات. العديد من خطوط الحافلات تتوقف الآن هناك.,gtfs-rt,https://gtfsrt.api.translink.com.au/api/realtime/SEQ/Alerts
