incident_id,created_at_iso,mode,route_id,route_short_name,stops_impacted,summary_en,plain_en,zh,ar,source,source_url
41d53121-9d36-511a-8205-6c9260549053,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-HBE:;aus:vic:vic-02-HBE-R:,Alamein,vic:rail:ROS,17 car spaces in Beetham Parade car park closed from 27 May to 14 August for project works.,"From 27 May to 14 August, 17 parking spaces in Beetham Parade car park are closed for work. Follow signs for safety.",从5月27日到8月14日， 停车场的17个停车位因工程关闭。请遵循安全标志。,من 27 مايو إلى 14 أغسطس، سيتم إغلاق 17 مكانًا لوقوف السيارات في موقف سيارات   لأعمال المشروع. يرجى اتباع العلامات.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
b87d5e70-2299-5853-a83b-348bced5dbd3,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-BEG:;aus:vic:vic-02-BEG-R:,Alamein,vic:rail:BAY;vic:rail:BOR;vic:rail:UPW;vic:rail:FTG;vic:rail:UFG;vic:rail:HMT;vic:rail:RWD;vic:rail:TCM;vic:rail:BEG,"Disruption from 8.30pm to last service, 10 to 14 August.",Services will be disrupted from 8.30pm until the last service each night from 10 to 14 August.,从8月10日至8月14日，每晚8:30到最后一班服务将会有干扰。,سيكون هناك اضطراب من الساعة 8:30 مساءً حتى آخر خدمة، من 10 إلى 14 أغسطس.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
87f79552-9a88-5c8a-9159-cf0697b5f04c,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-WER:;aus:vic:vic-02-WER-R:,Alamein,,Buses replace trains on Werribee line from 8:30pm 8 Aug to 17 Aug. Extra travel time needed.,Buses will replace trains on the Werribee line from 8:30pm on 8 August until 17 August. Extra travel time is needed.,从8月8日晚上8:30到8月17日，巴士将替代韦里比火车线的火车。需要额外的旅行时间。,ستحل الحافلات محل القطارات على خط ويريبى من الساعة 8:30 مساءً في 8 أغسطس حتى 17 أغسطس. يحتاج الأمر إلى وقت سفر إضافي.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
61e29a1e-e076-5f24-8c48-4076e65c9eba,2025-08-14T13:42:59+10:00,train,,,vic:rail:BMS;vic:rail:ESD;vic:rail:GBV;vic:rail:PVL;vic:rail:NME;vic:rail:NKT;vic:rail:FGS;vic:rail:JAC;vic:rail:FSS;vic:rail:RXP;vic:rail:CGB;vic:rail:MPD;vic:rail:SME;vic:rail:PAR;vic:rail:ASV;vic:rail:MCE;vic:rail:GRY;vic:rail:CLO;vic:rail:OKP;vic:rail:KEN,"The 1:34pm train from Flinders Street to Craigieburn will run direct to North Melbourne, skipping the City Loop.",The 1:34pm train from Flinders Street to Craigieburn will go straight to North Melbourne and will not stop at the City Loop.,下午1:34从弗林德斯街到克雷吉本的火车将直接前往北墨尔本，不经过市环线。,ستسير قطار الساعة 1:34 من محطة فليندرز إلى كرايجيبورن مباشرة إلى شمال ملبورن دون المرور عبر حلقة المدينة.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
388c1a47-88a3-5ddc-8ff9-1e8606f801b2,2025-08-14T13:42:59+10:00,train,,,vic:rail:WBH;vic:rail:FSS;vic:rail:WIL;vic:rail:SKN;vic:rail:SEN;vic:rail:NPT;vic:rail:NME;vic:rail:NWN;vic:rail:YVE;vic:rail:SSS;vic:rail:SPT;vic:rail:FSY,The 1:16pm Flinders Street to Williamstown service is delayed by 10 minutes.,The 1:16pm train from Flinders Street to Williamstown is running 10 minutes late.,弗林德斯街到威廉斯镇的1:16服务延迟了10分钟。,خدمة الساعة 1:16 مساءً من فليندرز ستريت إلى ويليامزتاون تأخرت لمدة 10 دقائق.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
427ea007-cf3f-51be-979a-62ce9feee5fb,2025-08-14T13:42:59+10:00,train,,,vic:rail:SNP;vic:rail:OFC;vic:rail:MRB;vic:rail:PKM;vic:rail:HUG;vic:rail:DNG;vic:rail:CDA;vic:rail:HUN;vic:rail:BEW;vic:rail:OAK;vic:rail:SSS;vic:rail:CNE;vic:rail:MAL;vic:rail:NPK;vic:rail:FGS;vic:rail:SYR;vic:rail:FSS;vic:rail:NWA;vic:rail:HLM;vic:rail:WTL;vic:rail:YMN;vic:rail:CFD;vic:rail:RMD;vic:rail:BFD;vic:rail:SPG;vic:rail:PAR;vic:rail:MCE;vic:rail:CLA,1:23pm East Pakenham to Flinders Street service delayed by 10 minutes.,The 1:23pm train from East Pakenham to Flinders Street is 10 minutes late.,东帕肯汉姆到弗林德斯街的1:23服务延迟了10分钟。,خدمة 1:23 مساءً من إيست باكنهام إلى شارع فليندرز تأخرت 10 دقائق.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
5d97b703-2f4d-545c-9d39-452bfac91c7a,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-WIL:;aus:vic:vic-02-WIL-R:;aus:vic:vic-02-WER:;aus:vic:vic-02-WER-R:,Alamein,,12 car spaces at Newport Station closed from 7pm 10 August to 4am 15 August for maintenance.,"From 7pm on 10 August to 4am on 15 August, 12 car spaces at Newport Station will be closed for maintenance.",由于维护工作，8月10日晚上7点至8月15日凌晨4点，纽波特车站将暂时关闭12个停车位。,بسبب أعمال الصيانة، سيتم إغلاق 12 مكانًا لوقوف السيارات في محطة نيو بورت من الساعة 7 مساءً في 10 أغسطس حتى الساعة 4 صباحًا في 15 أغسطس.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
1b79371b-4c62-578e-a395-512821e5dcdf,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-WER:;aus:vic:vic-02-WER-R:,Alamein,vic:rail:LAV;vic:rail:ACF;vic:rail:WLD;vic:rail:HCG;vic:rail:WER,First service on Thursday 14 August until 8.30pm Friday 15 August.,The first service will run from Thursday 14 August until 8.30pm on Friday 15 August.,第一班服务将于8月14日星期四开始，直到8月15日星期五晚上8:30。,ستبدأ الخدمة الأولى يوم الخميس 14 أغسطس حتى الساعة 8:30 مساءً يوم الجمعة 15 أغسطس.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
f94ec138-95c8-50ca-9943-de68f2881585,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-SUY:;aus:vic:vic-02-SUY-R:,Alamein,vic:rail:GIN;vic:rail:WFY;vic:rail:TOT;vic:rail:DRT;vic:rail:WGS;vic:rail:SAB;vic:rail:NME;vic:rail:MFY;vic:rail:ALB;vic:rail:KPL;vic:rail:SUY;vic:rail:SUN;vic:rail:FSY,Disruption from 10pm on Friday 15 August to 4am on Saturday 16 August.,There will be disruption from 10pm on Friday 15 August until 4am on Saturday 16 August.,从8月15日星期五晚上10点到8月16日星期六凌晨4点将有干扰。,سيكون هناك اضطراب من الساعة 10 مساءً يوم الجمعة 15 أغسطس حتى الساعة 4 صباحًا يوم السبت 16 أغسطس.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
88e59693-1c54-55c0-a4b2-7149e4fb0291,2025-08-14T13:42:59+10:00,train,aus:vic:vic-02-UFD-R:;aus:vic:vic-02-UFD:,Alamein,vic:rail:BAT;vic:rail:MYN;vic:rail:FBD;vic:rail:ASY;vic:rail:MAC;vic:rail:RPK;vic:rail:COB;vic:rail:MLD;vic:rail:GOW;vic:rail:FAK;vic:rail:BWK;vic:rail:JWL;vic:rail:UFD;vic:rail:NME,Disruption expected from 1am to 4am on Saturday 16 August.,There will be disruption from 1am to 4am on Saturday 16 August.,8月16日星期六凌晨1点到4点将会有干扰。,سيكون هناك اضطراب من الساعة 1 صباحًا حتى 4 صباحًا يوم السبت 16 أغسطس.,gtfs-rt,https://api.opendata.transport.vic.gov.au/opendata/public-transport/gtfs/realtime/v1/metro/service-alerts
